,rowID,studyID,arm_id,arm_des,country,city,special_pop_description,special_pop,pub_year,author,doi,sample_collection_startyear,sample_collection_startmo,sample_collection_endyear,sample_collection_endmo,pop_vac,age_min,age_max,isolate_type,isolate_col,method_1,method_2,criteria,criteria_specify,drug_class,drug,serotype,serotype_isolates,no_ns,no_res,no_res_sub,no_int,no_sus,perc_ns,perc_res,perc_int,perc_sus,gbd_coding,region,region_code,super_region,super_region_code,country_caps,country_lc,country_spaces,ISO_code,gavi,who_region,world_bank,intro_status,program_type,intro_date,current_formula,switch_date,current_formula_start,current_formula_end,product_switch,product_switch_details,old_formula,old_formula_start,old_formula_end,intro_year
58,NA,3245,,,Morocco,,NA,NA,2019,Dilagui,10.1016/j.arcped.2019.08.008,2017,2,2017,6,NA,0.166,1.5,0,1,1,NA,1,NA,penicillin,Penicillin,20,4,1,,4,NA,3,NA,NA,NA,NA,138,north_africa_middle_east,13,north_africa_middle_east,4,MOROCCO,morocco,Morocco,MAR,Non-Gavi,EMRO,Lower middle income,Introduced into national immunization program,Universal,10/20/10,PCV10,NA,10/20/10,NA,0,,,,,2010
59,NA,3245,,,Morocco,,NA,NA,2019,Dilagui,10.1016/j.arcped.2019.08.008,2017,2,2017,6,NA,0.166,1.5,0,1,1,NA,1,NA,penicillin,Penicillin,22F/A,1,0,,1,NA,1,NA,NA,NA,NA,138,north_africa_middle_east,13,north_africa_middle_east,4,MOROCCO,morocco,Morocco,MAR,Non-Gavi,EMRO,Lower middle income,Introduced into national immunization program,Universal,10/20/10,PCV10,NA,10/20/10,NA,0,,,,,2010
60,NA,3245,,,Morocco,,NA,NA,2019,Dilagui,10.1016/j.arcped.2019.08.008,2017,2,2017,6,NA,0.166,1.5,0,1,1,NA,1,NA,penicillin,Penicillin,23A,2,1,,2,NA,1,NA,NA,NA,NA,138,north_africa_middle_east,13,north_africa_middle_east,4,MOROCCO,morocco,Morocco,MAR,Non-Gavi,EMRO,Lower middle income,Introduced into national immunization program,Universal,10/20/10,PCV10,NA,10/20/10,NA,0,,,,,2010
61,NA,3245,,,Morocco,,NA,NA,2019,Dilagui,10.1016/j.arcped.2019.08.008,2017,2,2017,6,NA,0.166,1.5,0,1,1,NA,1,NA,penicillin,Penicillin,23B,4,1,,4,NA,3,NA,NA,NA,NA,138,north_africa_middle_east,13,north_africa_middle_east,4,MOROCCO,morocco,Morocco,MAR,Non-Gavi,EMRO,Lower middle income,Introduced into national immunization program,Universal,10/20/10,PCV10,NA,10/20/10,NA,0,,,,,2010
62,NA,3245,,,Morocco,,NA,NA,2019,Dilagui,10.1016/j.arcped.2019.08.008,2017,2,2017,6,NA,0.166,1.5,0,1,1,NA,1,NA,penicillin,Penicillin,31,1,0,,1,NA,1,NA,NA,NA,NA,138,north_africa_middle_east,13,north_africa_middle_east,4,MOROCCO,morocco,Morocco,MAR,Non-Gavi,EMRO,Lower middle income,Introduced into national immunization program,Universal,10/20/10,PCV10,NA,10/20/10,NA,0,,,,,2010
63,NA,3245,,,Morocco,,NA,NA,2019,Dilagui,10.1016/j.arcped.2019.08.008,2017,2,2017,6,NA,0.166,1.5,0,1,1,NA,1,NA,penicillin,Penicillin,33F/33A,3,0,,3,NA,3,NA,NA,NA,NA,138,north_africa_middle_east,13,north_africa_middle_east,4,MOROCCO,morocco,Morocco,MAR,Non-Gavi,EMRO,Lower middle income,Introduced into national immunization program,Universal,10/20/10,PCV10,NA,10/20/10,NA,0,,,,,2010
64,NA,3245,,,Morocco,,NA,NA,2019,Dilagui,10.1016/j.arcped.2019.08.008,2017,2,2017,6,NA,0.166,1.5,0,1,1,NA,1,NA,penicillin,Penicillin,34,2,0,,2,NA,2,NA,NA,NA,NA,138,north_africa_middle_east,13,north_africa_middle_east,4,MOROCCO,morocco,Morocco,MAR,Non-Gavi,EMRO,Lower middle income,Introduced into national immunization program,Universal,10/20/10,PCV10,NA,10/20/10,NA,0,,,,,2010
65,NA,3245,,,Morocco,,NA,NA,2019,Dilagui,10.1016/j.arcped.2019.08.008,2017,2,2017,6,NA,0.166,1.5,0,1,1,NA,1,NA,penicillin,Penicillin,35A,3,0,,3,NA,3,NA,NA,NA,NA,138,north_africa_middle_east,13,north_africa_middle_east,4,MOROCCO,morocco,Morocco,MAR,Non-Gavi,EMRO,Lower middle income,Introduced into national immunization program,Universal,10/20/10,PCV10,NA,10/20/10,NA,0,,,,,2010
66,NA,3245,,,Morocco,,NA,NA,2019,Dilagui,10.1016/j.arcped.2019.08.008,2017,2,2017,6,NA,0.166,1.5,0,1,1,NA,1,NA,penicillin,Penicillin,35F,2,1,,2,NA,1,NA,NA,NA,NA,138,north_africa_middle_east,13,north_africa_middle_east,4,MOROCCO,morocco,Morocco,MAR,Non-Gavi,EMRO,Lower middle income,Introduced into national immunization program,Universal,10/20/10,PCV10,NA,10/20/10,NA,0,,,,,2010
67,NA,3245,,,Morocco,,NA,NA,2019,Dilagui,10.1016/j.arcped.2019.08.008,2017,2,2017,6,NA,0.166,1.5,0,1,1,NA,1,NA,penicillin,Penicillin,NVT,20,3,,20,NA,17,NA,NA,NA,NA,138,north_africa_middle_east,13,north_africa_middle_east,4,MOROCCO,morocco,Morocco,MAR,Non-Gavi,EMRO,Lower middle income,Introduced into national immunization program,Universal,10/20/10,PCV10,NA,10/20/10,NA,0,,,,,2010
68,NA,3245,,,Morocco,,NA,NA,2019,Dilagui,10.1016/j.arcped.2019.08.008,2017,2,2017,6,NA,0.166,1.5,0,1,1,NA,1,NA,penicillin,Penicillin,NT,29,22,,29,NA,7,NA,NA,NA,NA,138,north_africa_middle_east,13,north_africa_middle_east,4,MOROCCO,morocco,Morocco,MAR,Non-Gavi,EMRO,Lower middle income,Introduced into national immunization program,Universal,10/20/10,PCV10,NA,10/20/10,NA,0,,,,,2010
69,NA,3286,,,India,Palwal,NA,NA,2019,Sutcliffe,10.1186/s12879-019-4254-2,2016,12,2017,7,NA,0.166,5,0,1,2,NA,1,NA,macrolide,Erythromycin,PCV13,143,NA,55,88,NA,NA,NA,0.388,NA,NA,159,south_asia,14,south_asia,5,INDIA,india,India,IND,Gavi,SEARO,Lower middle income,Introduced into national immunization program,Phased,5/13/17,PCV13,NA,5/13/17,NA,0,,,,,2017
70,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,19A,41,13,,41,NA,28,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
71,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,19F,26,8,,26,NA,18,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
72,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,9V,20,3,,20,NA,17,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
73,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,6A,19,1,,19,NA,18,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
74,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,23F,8,2,,8,NA,6,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
75,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,6B,6,4,,6,NA,2,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
76,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,3,6,1,,6,NA,5,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
77,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,18C,3,0,,3,NA,3,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
78,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,14,2,2,,2,NA,0,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
79,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,4,2,0,,2,NA,2,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
80,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,NT,99,28,,99,NA,71,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
81,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,15B/C,91,20,,91,NA,71,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
82,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,10A,40,7,,40,NA,33,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
83,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,21,37,8,,37,NA,29,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
84,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,16F,36,5,,36,NA,31,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
85,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,13,31,5,,31,NA,26,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
86,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,15A,30,10,,30,NA,20,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
87,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,11A,27,1,,27,NA,26,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
88,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,17F,22,1,,22,NA,21,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
89,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,9N,22,3,,22,NA,19,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
90,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,7C,19,3,,19,NA,16,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
91,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,35B,17,3,,17,NA,14,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
92,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,35B/C,15,5,,15,NA,10,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
93,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,15B,13,4,,13,NA,9,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
94,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,17A,10,1,,10,NA,9,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
95,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,23A,10,0,,10,NA,10,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
96,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,31,8,1,,8,NA,7,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
97,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,35F/47F,8,1,,8,NA,7,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
98,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,34,7,0,,7,NA,7,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
99,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,35A,6,1,,6,NA,5,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
100,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,35F,5,0,,5,NA,5,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
101,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,24F,5,1,,5,NA,4,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
102,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,22F,5,0,,5,NA,5,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
103,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,8,4,0,,4,NA,4,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
104,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,12B,4,0,,4,NA,4,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
105,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,18B,4,0,,4,NA,4,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
106,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,22A,4,0,,4,NA,4,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
107,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,23B,4,0,,4,NA,4,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
108,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,33A,4,1,,4,NA,3,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
109,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,penicillin,Penicillin,33C,4,1,,4,NA,3,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
110,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,macrolide,Erythromycin,19A,41,5,,41,NA,36,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
111,NA,3339,,,South Africa,,NA,NA,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,NA,0,1,0,1,1,2,1,NA,macrolide,Erythromycin,19F,26,7,,26,NA,19,NA,NA,NA,NA,192,southern_subsaharan_africa,20,sub_saharan_africa,3,SOUTH AFRICA,south africa,South africa,ZAF,Non-Gavi,AFRO,Upper middle income,Introduced into national immunization program,Universal,4/1/09,PCV13,2011,5/1/11,NA,1,7 to 13,PCV7,4/1/09,5/1/11,2009
